"","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C","SHR_Joint_3m_A","SHR_Joint_3m_B","SHR_Joint_3m_C"
"Nt5c3b",9.05857631678699,9.10169957868212,9.34954571068509,9.17823555632765,9.02325025237963,8.83133514140311
"Naglu",9.5302681988086,9.59591935385024,9.45726444245134,10.0647953865794,9.83437318987031,10.0554136221029
"Mlx",9.55971888511568,9.58171861268113,9.62810457616167,9.74721709963948,9.7355887766194,9.68401711086619
"Retreg3",9.51054231725274,9.54011092895767,9.53128901141802,9.48629295291265,9.46003730585418,9.4672027410706
"Plekhh3",7.95166959056423,8.07867190351205,8.22897766515216,7.70586545212155,7.9042185149824,7.59123506543796
"Etv4",8.11266762727472,8.18816224790474,8.59586530774103,8.9454382121397,8.88686730676858,8.47070238930284
"Slc25a39",11.3901511631869,11.4798025456828,11.5132898108101,11.7383463292295,11.672410262871,11.627065339675
"Ccdc43",7.9115148037601,7.87832236022537,8.07753245770653,8.0921544340277,7.99799876626533,7.86246272443272
"Adam11",1.91235772083087,1.96670568197931,1.9456138798018,1.94110339791969,1.88454634268975,1.90674269190801
"Dcakd",11.0623666717621,11.1573847366787,11.2111644505144,10.9606879812235,10.9197309622978,10.8389207254667
"Map3k14",7.60292344252893,7.68792233986582,7.97529443697732,7.83880206956937,7.85587637572048,7.51746767686498
"Kansl1",10.4032963645786,10.3978680796703,10.3026684070795,10.2981229675397,10.3337527285473,10.4138516630884
"Cdc27",10.8531712387104,10.7604005564433,10.9108865156252,10.7193971169284,10.8929683778958,10.7020821293638
"Taco1",5.36053421269323,5.55272196415148,5.65108121532465,5.59605542346064,5.55349923899652,5.38032420432628
"Limd2",10.3154299064178,10.3746901958726,9.92052681936317,10.2939171983353,10.1352271168532,10.6391053893763
"Icam2",-0.548229778311562,-0.548265718476625,-0.55412027913366,-0.548213704127224,-0.515624868104992,-0.526046755376542
"Amz2",9.99185498281414,9.99998065715116,9.89182751861853,10.0461562904632,10.0161529913637,10.1352449422776
"Sdk2",9.76672830088432,9.77717989839563,10.275278577871,10.118735518366,10.4787355287059,9.79541104530488
"Dnai2",1.42782877200299,1.45132337132435,1.3926288487695,1.40206270274168,1.41123693042867,1.45359703947934
"Cd300le",-1.96890748399065,-1.96900927764493,-1.96242429084464,-1.96886239090508,-1.9681944449576,-1.97506250790449
"Cdr2l",10.2811939317336,10.3646231344164,10.2319602605371,10.320649303604,10.6371867414768,10.5698662950783
"Gga3",8.96573438592129,9.03443758719734,9.13261854312301,9.04961198023885,9.23319848360789,9.00887267535967
"Mif4gd",7.43302491104611,7.47860962725711,7.50737511602013,7.56400440505348,7.47905171396322,7.46997021263983
"Llgl2",7.09866173700947,7.22822189449062,7.39139201489064,7.58699345244245,7.09858348072534,7.1148382674433
"Sap30bp",9.60236131814212,9.53688592398718,9.64244906856909,9.613903482564,9.51814321604897,9.49319790180204
"Unk",9.14510169066298,9.1325844231587,9.22891259270355,8.77405192570865,8.98949619032113,8.79170452222218
"Ten1",7.06744159831512,7.14675980535227,6.96810231216206,7.2535600284421,7.05626721029109,7.29391200903823
"Jmjd6",8.66638275332577,8.62299905904367,8.78560907697391,8.67923129539866,8.66972681920725,8.53356088651376
"Mfsd11",8.90736444163883,9.02065549773511,9.03280386445875,9.16753534611554,9.21757918353237,9.12376337005217
"Sec14l1",10.5365431163675,10.5279447933094,10.7087135253835,10.5557196067887,10.5190809245479,10.3609306951233
"Slc26a11",7.23785241570602,7.33173603247045,7.23458736855858,7.17676429070533,7.15758290646544,7.21738045411505
"Cep131",8.49928427594552,8.5957649885348,8.3624951821653,8.58937860733632,8.47197906640055,8.7157082869433
"Tepsin",8.77501166782474,8.79688133402929,8.71716443975175,8.92795421184459,8.91698594724963,8.99125214072238
"Bahcc1",9.28633730111139,9.34730843153829,9.48513172320613,9.12835889340005,9.62252216156455,9.20713167060101
"Mcrip1",10.4060875079376,10.5739807009058,10.3637737322508,10.410458633841,10.3894200161717,10.5261996971773
"Arhgdia",14.506490092023,14.5818890251558,14.5889960276691,14.6546846584868,14.608825823778,14.5869487720527
"Narf",9.46157455087007,9.48334522136106,9.18900033467799,9.50365153164856,9.16792706331591,9.61924884891982
"Wdr45b",10.403082008385,10.4793141514611,10.3309303358008,10.332145925413,10.3917336902618,10.4722075519597
"RGD1563888",8.07758970073226,7.92575443627637,7.88804116200434,7.88365725751395,7.47454046467459,7.79272976759425
"Eva1c",4.81472125743833,4.80510325257893,4.73377869073012,4.54379271921942,4.62794170749342,4.66200077763493
"Ifngr2",10.1768682272453,10.2060237001713,10.007431673667,10.3450106605569,10.2771482725588,10.4950937565991
"Tmem50b",9.54206171114953,9.60711225834245,9.30444625968425,9.52537975175561,9.36323165890135,9.71444643039022
"Dnajc28",5.54077829108043,5.74317364104892,5.55994467196242,5.93955301984859,5.68335631189298,5.89348595997304
"Ttc3",11.0400271029406,10.946424107564,10.9820195627993,10.7419215299453,10.9570914207118,10.8607125177816
"Vps26c",9.77955160228629,9.83169383122974,9.70831269142954,9.81360965413968,9.92085012282366,9.96453991381014
"Hmgn1",8.52164765886547,7.87597296814768,8.15453895718134,5.03452209796409,5.02444264071649,5.07375372566553
"Tfg",11.87848247433,11.8703264801978,12.0212830050233,11.8378371663845,11.8843585321131,11.7142193214894
"Cip2a",8.00971950329073,7.86372534504922,8.38220122254953,8.11300447604612,7.87530395402173,7.54867541665437
"Morc1",0.799273232292505,0.798757678316215,0.882485227609435,0.907284979089412,0.770793083150604,0.755569258814933
"Gtpbp8",6.53045136021129,6.50533984616261,6.6447592514034,6.84510642404227,6.77288017809297,6.68212965285117
"Boc",10.6179644502353,10.6602567244779,9.849688118628,9.87424564064538,9.62626065923255,10.5396756186676
"Gramd1c",5.9532161190222,5.82065579394367,5.89928835405025,5.79717963799818,5.82326525062398,5.79787004674377
"Popdc2",4.97475928148534,4.73688214612643,4.97277218528032,5.09702713770304,4.95133850019718,4.90723134747568
"Hgd",1.30070437578842,1.30054480547071,1.35741971481967,1.62106758462671,1.40297447015769,1.4552259032021
"Rabl3",8.1573780005721,8.06538940898997,8.14968101452067,8.23414161471477,8.12453313266621,8.14104006395085
"Fam162a",9.7327708174269,9.71400207685546,9.67906544626093,9.8526112070719,9.51513000494645,9.72819160688942
"Pdia5",10.2543385321931,10.2841891591131,10.0778565439255,10.2750763187268,10.2256385263406,10.4417647242613
"Snx4",10.1123153359132,10.1238803141639,10.0035941514,9.81435246286075,10.0425887240142,10.042974267076
"Fyttd1",10.5251082520964,10.4822220895345,10.5197303930805,10.1705045859917,10.3997480417823,10.2690610916219
"Tprg1",1.78071062063999,1.65151419472823,1.73125034400772,1.70705256061024,1.59635406285841,1.63656537541072
"Rtp4",1.63223956138397,1.60603295656866,1.54218130938429,1.50493390502067,1.48056879905436,1.56970630162955
"Dnajb11",11.4924728382354,11.5672259242478,11.4306031221516,11.590582652066,11.6354524828992,11.7122638265726
"Tbx1",1.38650976444469,1.38552180950047,1.47847172119495,1.4427829992383,1.32801697206151,1.29294405142753
"Tango2",7.60112884969487,7.76123874728112,7.62195281527225,7.90874464435119,7.69103256222993,7.85911958650631
"Ranbp1",11.4405381047832,11.5027962793222,11.7790424188627,11.4538204120767,11.4759274146081,11.1574986865323
"Ess2",9.06253605272213,9.10833224864594,9.18913632962326,9.22278481944199,9.04109066490626,9.0282355632349
"Dgcr2",8.85765935666808,8.47842191549518,7.86472181086785,7.05673234891481,8.05163999572786,8.35750499753512
"Med15",11.1343317147522,11.1409344959341,11.0781952928547,11.1906629960344,11.1778906433828,11.243714632197
"Lztr1",10.5660629565603,10.5282922558535,10.5097993485547,10.5834294378426,10.5680162162127,10.6131010846798
"Ppil2",9.92767208417653,9.99160591113423,9.83354907641539,10.000642210796,9.85972268900393,10.0562723711399
"Prkdc",8.04500984478102,7.79822795157488,8.06559351826894,7.78001223654926,8.02923362917283,7.76064831277005
"Pnpla6",8.56052652324249,8.61971225774782,8.53777066679933,9.07573798896049,8.89927089794917,9.03985316715066
"Zfp358",9.76492551309318,9.92802001742018,9.77900495022128,9.84466689354639,9.66825487400916,9.82392869881318
"Medag",9.26477867787547,9.36599263390188,9.4166057020255,10.384065278716,10.1883478342582,10.1849865103503
"Pan3",9.46188784726263,9.37018637355603,9.3847823342928,9.34254576245721,9.41733546743302,9.41119539106164
"Lnx2",8.59009864238753,8.5614489228278,8.56579254675412,8.56217550165776,8.70785057955842,8.64499427646163
"Polr1d",8.46987745814713,8.56560619936555,8.67673925958402,8.82561797035998,8.58381826144049,8.54572068507256
"Usp12",7.68503699993567,7.55177878479624,7.76261611997136,7.47257604998574,7.61766811124601,7.40091385301048
"Zfp655",9.62330920748974,9.5753268338788,9.61357259339853,9.58172105475908,9.58701253112508,9.57011222022783
"Ccz1b",9.87694198964532,9.92774503151198,10.0111140369106,9.97754718644866,10.0115386460472,9.88577238991594
"Zfand2a",9.4683453845871,9.47324411614792,9.42712367905675,9.59324705769619,9.65505823092545,9.66782371562158
"Sun1",10.6620078159263,10.6258512998419,10.6754845066284,10.6103900998125,10.755382873682,10.6513315380029
"Zfp157",7.53772136239983,7.53682450239629,7.45454932057113,7.23880207874096,7.48172142118129,7.44298536178805
"Lamtor4",8.6858653818413,8.67337436921062,8.45924430016116,8.74638543312314,8.63793680450996,8.91253669418135
"RGD1563400",0,0,0,0,0,0
"Lrch4",9.61258978254436,9.75156856865759,9.79750116198907,9.74152659113237,9.76107205450158,9.63587733642889
"Ap1s1",11.2094837264926,11.224642417877,11.3920888927707,11.3881346135023,11.2646409395253,11.1513619559279
"Upk3b",5.19931601863144,5.30818274089047,5.58808068978083,5.12806196710436,5.11002824556443,4.78471379631452
"Styxl1",6.96660654615485,7.04216081553113,6.96569040507494,7.17489067579575,7.25970386303961,7.25599054518573
"Rhbdd2",9.55327181512315,9.62847891952156,9.77979218343042,9.60465823141631,9.55709272749683,9.3919586633485
"Rcc1l",8.43552198380257,8.43092664340952,8.50330490648355,8.24694389141188,8.30663061600044,8.20670666082866
"Rabgef1",8.84270972392236,8.81552092663764,8.75721006468864,8.84326784227441,8.87459639777405,8.93083738061559
"Nupr2",4.70154325170343,4.81303373134623,4.65201327809856,4.78133215777091,4.7345284983545,4.86320554148898
"Sumf2",9.2542618200401,9.30883862347555,9.06225423468487,9.61805413701805,9.25697740187614,9.65681175652006
"Ncor2",11.9769895300568,12.0233636591977,12.3202179192655,12.1269471720987,12.2168222186056,11.8518433707139
"Snrnp35",7.69512923446924,7.53364266117109,7.46790692109601,7.78378253548582,7.48521725372739,7.78097892133077
"Cdk2ap1",11.6785575366029,11.7245674316993,11.8814650111035,11.6770386236947,11.6971334018108,11.5071834858003
"Rsrc2",9.62029984680427,9.6703080333077,9.63276703484543,9.57973501879875,9.56495892965088,9.58488387943537
"Gpn3",7.36103746906122,7.43479453646644,7.48772834025898,7.48569694711154,7.30126718935848,7.30366973073986
"Naa25",9.39890833557524,9.33329534583932,9.67013507329835,9.31375122867227,9.53894186154269,9.1223133125164
"Rasal1",-0.712856334744535,-0.741787199819218,-0.713353317170942,-0.657551575983169,-0.741522755986001,-0.71350561609552
"Ddx54",10.3552394730697,10.3400703178337,10.3323399643223,10.4254406947646,10.3677228826763,10.4118967198498
"Sdsl",4.32203585146826,4.09043425436049,4.10208218316619,4.29882422389628,4.03324840818288,4.27018918578776
"Med13l",10.9389383497038,10.8497291919901,10.9894899242917,10.5217691123299,10.7640698215728,10.5477633135066
"Fbxo21",9.10527904290988,9.12849062095255,8.74892543297238,9.04830602322335,8.84580899969879,9.31501691041991
"Suds3",9.95924043283495,9.99836140724786,9.92142464160616,9.99628258068203,10.0270003150474,10.0690177263
"Pxn",10.9323272349082,10.9741185245847,11.2482929766592,11.1231225635124,11.2562865269862,10.8946344483365
"Gatc",8.85103850747056,8.91186921376485,9.01767746709323,8.9570026348113,8.81319660723905,8.74887601454965
"Sppl3",10.0778122838457,10.0445175014007,9.91233309066906,9.90073708095378,9.89507959851077,10.0467401416864
"Ankrd13a",11.6393616630844,11.6291580918173,11.6295951684801,11.4798644448221,11.5316576223951,11.5104257425793
"Wscd2",9.34517272760774,9.29636593797836,9.50801764689345,6.46734029947009,6.52329255990303,6.30806811558616
"Hscb",7.84066665254627,7.94752949359433,7.79491577745836,8.06871761185397,7.84295738341373,8.05501979324579
"Ulk1",10.1995656178833,10.2417023129551,9.94222930093846,10.2812462336465,9.98066242467461,10.4093589936413
"Noc4l",9.05231600596689,9.08766661226143,9.28863852964822,8.9116340204626,8.93530878002723,8.70482417971085
"Ankle2",9.11357464656109,9.12388370132198,9.1369286793246,9.02970707923301,9.25396211331897,9.12363509089292
"Abhd11",7.27287490175222,7.38271918784515,7.4169702695914,7.22677728249088,7.32427960927341,7.18635522108943
"Kdsr",8.95800022250768,9.0060618354521,8.73964990745193,9.35302921938325,9.09081407594576,9.46430276919247
"Vps4b",10.2539043374708,10.2531681359216,10.1410873982562,10.1589433728586,10.3082559664313,10.346048508085
"Cdh19",0.835246351446825,0.804450606658976,0.910530973621863,1.02418908778986,0.839285034745073,0.841054566698507
"Lypd1",1.22880785002661,1.19806180474179,1.32185325099617,1.16738718722165,1.20293936839487,1.07674485419629
"Tmem163",-1.47191517801124,-1.49379882118303,-1.47665411095642,-1.49353741157776,-1.49234868966414,-1.49914593926167
"Srgap2",10.2054009304244,10.2057719903841,10.2375748230593,10.1185316355097,10.0524119212982,10.0534834157489
"Plekha6",8.66761567915745,8.59132796811696,8.80682899458801,7.90943545851209,8.62032314843928,8.08752213252488
"Etnk2",0.664122985742104,0.69132762551104,0.701648238628085,0.746340405961427,0.63564651407682,0.66707052701761
"Zc3h11a",10.4483427547115,10.3876451133878,10.3919366935371,10.2408678326984,10.4722351239379,10.3826087188307
"Ube2t",6.69657658907778,6.48958047908116,7.16875289823608,7.04092426322794,6.61918458490038,6.25438005990756
"Shisa4",11.0970999265664,11.1536946903089,11.1454209254186,11.330065054721,11.2625608280266,11.2762893243929
"Kif14",7.35755744555746,7.27313863702256,7.72954924179802,7.62545389747712,7.29108606516458,7.04406878081284
"Nek7",10.6977335125511,10.6313527838569,10.5753557179026,10.580133513522,10.7950517636127,10.7767800688687
"RGD1566099",6.43275585754598,6.3764737214069,6.50641915156108,6.61300989870877,6.50558757382791,6.45749437418369
"Uchl5",7.34297886744398,7.32977483661899,7.52059083245333,7.40299275533915,7.28357110696916,7.15906795073232
"Arpc5",11.64237398785,11.602212918191,11.6945295646823,11.6048506854351,11.6208101257554,11.5405942939335
"Smg7",10.6216427539976,10.6017242129827,10.6294922743127,10.4785966278265,10.5525923521711,10.4977856991762
"Rgs16",8.95843627482764,8.87721163907656,9.18956263872617,9.50116830981635,8.95554217420991,8.95661656023907
"Lhx4",1.44364826306831,1.46960383099981,1.45960496449467,1.5237933404309,1.45072537203672,1.4842804387732
"Cop1",10.6880515523049,10.6808036116066,10.7514572739073,10.5354567440896,10.658746514075,10.5300719371308
"Suco",9.51499520621034,9.43709606369935,9.60421420612087,9.36540856329259,9.54992316115829,9.32949729105942
"RGD1309106",-0.526413598461385,-0.526450203204302,-0.501003135112042,-0.526397227121491,-0.493747119557566,-0.53550093906033
"Scyl3",8.02534960022513,8.17860006601052,8.03251484156979,8.01355993941582,8.04968321613388,8.10108156932289
"Ccdc181",6.74209749065157,6.77001278788059,6.68796894663573,7.38044680816794,6.97837544230652,7.24749731786758
"Sft2d2",10.0636902928219,10.0284338703614,10.3429515660664,10.1318693647553,10.0628510040834,9.80047069994454
"Tiprl",9.11168064379344,9.1633815054429,9.19814360983013,8.89495911527921,9.10177160085783,8.93775282285655
"Mpzl1",10.3753330226267,10.3776792914089,10.3561384387105,10.0172697385861,10.0346110414572,10.0463081083289
"Rcsd1",5.41798872572264,5.51301777830522,5.01763933027152,5.30452666761794,4.87435308131007,5.53730379620641
"Tada1",7.58061223413243,7.57091134200494,7.61980077461189,7.54212299504026,7.56165174842212,7.50784838518798
"Klhdc9",4.53067580509386,4.67833591141906,4.63310664938088,4.7452484234585,4.483264955423,4.58565589831633
"Dusp23",4.19162520744928,4.26117173370706,4.02850546963896,4.25149885481537,4.16463900543325,4.40596193106353
"Cadm3",-0.0160078750974123,0.0403849023576225,0.000291238423420059,-0.0159847854602912,-0.0156265578583709,-0.00390839645264602
"Ahctf1",10.2773154943719,10.2226595093704,10.5917138274621,10.2281894062651,10.4635608010705,10.0041487780768
"Coq8a",6.68519203560113,6.73982113577294,6.04213984523538,6.47112592545127,5.94633676653455,6.87909808644457
"Enah",12.2878259301167,12.2458593496998,12.3994035152229,12.0823662929327,12.5674775334962,12.1923610378998
"Taf1a",7.21532102527957,7.02683650305843,7.26386603221956,6.75882295330777,7.10365298492566,6.78845070106616
"RGD1310587",6.7481110288829,6.85263379637395,7.39396293195964,6.28399620037962,6.14738280494404,5.62209898333062
"Rrp15",8.85336684249649,8.90097742062916,8.89250029610102,8.70550190248209,8.67401244008575,8.67442900674573
